category,rank,item_name,variant_name,filename,width,height,sha256,source,source_path,category_token,category_index,original_filename,notes
bodies,1,Anniversary Banner Jpg,Default,bodies/001_anniversary_banner_jpg_default.png,80,80,7683e6d28b45e426f76b6733d9b77342e1175b2f92b96afa3ee10cce10c39552,julez64_images_zip,images/small/battle_cars_anniversary_banner.jpg,battle_cars,-1,battle_cars_anniversary_banner.jpg,category_from_filename_prefix
bodies,2,Anniversary Topper Jpg,Default,bodies/002_anniversary_topper_jpg_default.png,80,80,3a27e8c4d4b844be2641f671c99430f34166ecdcc273992ee9b9787b2f258227,julez64_images_zip,images/small/battle_cars_anniversary_topper.jpg,battle_cars,-1,battle_cars_anniversary_topper.jpg,category_from_filename_prefix
bodies,3,Anniversary Banner Jpg,Default,bodies/003_anniversary_banner_jpg_default.png,256,256,ac593c54314ef15068e43850acc0fb21d6cbcefc59171af0598d38674840e5e7,julez64_images_zip,images/large/battle_cars_anniversary_banner.jpg,battle_cars,-1,battle_cars_anniversary_banner.jpg,category_from_filename_prefix
bodies,4,Anniversary Topper Jpg,Default,bodies/004_anniversary_topper_jpg_default.png,256,256,f719e57ebf02b62d4dcd9c505dd28225eb25c06c9a41297adca9ce0c5c50d222,julez64_images_zip,images/large/battle_cars_anniversary_topper.jpg,battle_cars,-1,battle_cars_anniversary_topper.jpg,category_from_filename_prefix
antennas,1,8 Ball,Default,antennas/001_8_ball_default.png,134,134,cdd09ebd94cc49a80a18b55fb3a57b1ca23b7cb62e8aac2048ff5c08803aea46,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/8-Ball/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,2,Alien,Default,antennas/002_alien_default.png,220,220,d17f83c3d8007440b8d5a31113cd8c53ea1b43b3c15874105ebaf4b46b3b1758,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Alien/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,3,Arachnotenna,Default,antennas/003_arachnotenna_default.png,256,256,b84db91e4b5aad89e555e6e2458d636c0cb8defd4a7b4014ee15845176f94dd2,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Arachnotenna/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,4,Balloon Dog,Default,antennas/004_balloon_dog_default.png,220,220,2527752a42e52a8e614d500d8401515445468d80271f178809a5a054bb3b488b,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Balloon Dog/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,5,Blacklight,Default,antennas/005_blacklight_default.png,134,134,39552e328c7754fbc7b5a1fa30e30794cc18e14c3ebb5b9b37f89a7e13b83b68,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Blacklight/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,6,Bomb Pole,Default,antennas/006_bomb_pole_default.png,134,134,ef35cdc9d34a38706aae2e75dbc1af8b7704b7f23f8fdd745b15a59a1a186df4,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Bomb Pole/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,7,Bubble Wand,Default,antennas/007_bubble_wand_default.png,220,220,a0b3c42924f6c7bab99f43b6f77bf823f3088087a667eceb59870c803a8e1cb1,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Bubble Wand/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,8,Calavera,Default,antennas/008_calavera_default.png,134,134,d6a76d49c717dd3c7a2937582a8e39f7c7915b206cd497ed13e1244005ec3994,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Calavera/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,9,Calculated,Default,antennas/009_calculated_default.png,220,220,e62ad28d29b125c8b873056bbddd1058dd49ed6af66928f9d0258786b5bc90e5,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Calculated/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,10,Candle,Default,antennas/010_candle_default.png,220,220,3bcb430aae3ae1f57cb1264c3055c33d10b09be450897f73cc77430cfc2ed5fc,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Candle/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,11,Candy Cane,Default,antennas/011_candy_cane_default.png,134,134,1986009f640e84aa9edc68266192fe4c3ba05ff41308887d2ded916b84db6d5b,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Candy Cane/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,12,Chick Magnet,Default,antennas/012_chick_magnet_default.png,220,220,8dfd0a1116e99f094266eceb59b8108c416dfbf7b8b43e1d34e923b3d6b864fa,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Chick Magnet/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,13,Cuckoo Clock,Black,antennas/013_cuckoo_clock_black.png,256,256,f0f9bc88a39a0bc7bb4dd113e3133e04f9477327540dfdc10931119615aa6e56,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/Black.png,antenna,1,Black.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,14,Cuckoo Clock,Burnt Sienna,antennas/014_cuckoo_clock_burnt_sienna.png,256,256,81fca9cbed7d0eaefd7feaeda123c57d7f3ec67b1cdd51441606e816948fdf2f,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/BurntSienna.png,antenna,1,BurntSienna.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,15,Cuckoo Clock,Cobalt,antennas/015_cuckoo_clock_cobalt.png,256,256,281b634542060b2d745a478029b85eee5cc6d2d5a705548774c6c5da8d696ab2,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/Cobalt.png,antenna,1,Cobalt.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,16,Cuckoo Clock,Crimson,antennas/016_cuckoo_clock_crimson.png,256,256,045b322a72c8505e8b37cdce651136a697f0e18cd6ae367305cae37b14685f64,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/Crimson.png,antenna,1,Crimson.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,17,Cuckoo Clock,Default,antennas/017_cuckoo_clock_default.png,256,256,0c92c8a8c36d30c27004df8661715bd8d25de4c379d399f3b329cdc8f0fedebc,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,18,Cuckoo Clock,Forest Green,antennas/018_cuckoo_clock_forest_green.png,256,256,7ab1ae39e8400558fc11ecd90d73d2400fa8a19056991fc175d69361956c0d6e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/ForestGreen.png,antenna,1,ForestGreen.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,19,Cuckoo Clock,Grey,antennas/019_cuckoo_clock_grey.png,256,256,baafe2a69350181e148225e24a191f6fac60f4f0d2cfc5dda3cf1f6e4f5b96c4,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/Grey.png,antenna,1,Grey.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,20,Cuckoo Clock,Lime,antennas/020_cuckoo_clock_lime.png,256,256,a3a386758bf0990bb5bb147d7e101e433e7d5c9c3860bd7b729f005eedf1ed4c,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/Lime.png,antenna,1,Lime.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,21,Cuckoo Clock,Orange,antennas/021_cuckoo_clock_orange.png,256,256,52afd5ee85dd006defe61128e2a3d96cf8c2a06e43ec8647c58bf86ca2ba793f,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/Orange.png,antenna,1,Orange.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,22,Cuckoo Clock,Pink,antennas/022_cuckoo_clock_pink.png,256,256,82b4bbfb8a5c98e5cdc9302fea3cd902c984e7432c3fa5e3db8937ee90b98630,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/Pink.png,antenna,1,Pink.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,23,Cuckoo Clock,Purple,antennas/023_cuckoo_clock_purple.png,256,256,329ee195d98177a29dbb2cba599f8817fc313576e3483e1bd3526af71ae72fa4,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/Purple.png,antenna,1,Purple.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,24,Cuckoo Clock,Saffron,antennas/024_cuckoo_clock_saffron.png,256,256,94ef7fa968f2c05cbe5673e77def75db7a4a70bfb0f4801a17aca640832ee418,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/Saffron.png,antenna,1,Saffron.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,25,Cuckoo Clock,Sky Blue,antennas/025_cuckoo_clock_sky_blue.png,256,256,15f453e704bb06bbdcd9bf981db420a934de088d4bd6e8e0e73be64c17098cf2,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/SkyBlue.png,antenna,1,SkyBlue.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,26,Cuckoo Clock,Titanium White,antennas/026_cuckoo_clock_titanium_white.png,256,256,541d8589798cf1cc6fb259bb18a4fb0c7f39b5a75a311d2c7fab6184681d9fff,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cuckoo Clock/TitaniumWhite.png,antenna,1,TitaniumWhite.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,27,Cupcake,Default,antennas/027_cupcake_default.png,220,220,57b8cfe59d6c5e41a4803b7032070ea45000b20f12e8589dcdc3e53681bacb61,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Cupcake/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,28,Dandelion Seed,Default,antennas/028_dandelion_seed_default.png,220,220,b95d18456463bb6563c921a3fe73a6b2f77f0746173795084be57872e16d8d74,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Dandelion Seed/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,29,Daves Bread,Default,antennas/029_daves_bread_default.png,134,134,08c9c0c7ec8ca40d03b5fa82576d5572433af8836586a6f4432b2e4c75acb495,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Daves Bread/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
antennas,30,Deadmau5,Default,antennas/030_deadmau5_default.png,220,220,15c3ed40f5af6dc309fb0c274b8addfe164fbdf848a869e1d2573f7ba6e4fa05,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Antenna/Deadmau5/Default.png,antenna,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,1,Aquaman,Default,player_banners/001_aquaman_default.png,220,220,acae3c6d17e7f5ae1cc288ca8b1b2bc957654122df228485f31962bc215b95ad,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Aquaman/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,2,Ball King,Default,player_banners/002_ball_king_default.png,256,256,3c8b1fb07151d46f73246f3a82538db4219850b81730d18ce2ceed121bd362f9,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Ball King/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,3,Batman,Default,player_banners/003_batman_default.png,220,220,3107024dd5103dd8c1eceab82d8f3d76cd8f1a2db92fa965ff3d6561cfb58c86,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Batman/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,4,Battle Cars Anniversary,Default,player_banners/004_battle_cars_anniversary_default.png,220,220,2535514fc427f0d9d16dc6a04b155955afd8ffbb3519461265dcb3b902e42abf,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Battle-Cars Anniversary/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,5,Beaten Egg,Default,player_banners/005_beaten_egg_default.png,256,256,3cd2e797df98a6fc566d2fd78eeb5d9038ec97fe875a9f28a9389468bc801ede,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Beaten Egg/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,6,Birthday Bash,Default,player_banners/006_birthday_bash_default.png,220,220,68d03589cdc697a32253221a9064e3b4787f1b63f679b78d5bd6e75ebc17153f,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Birthday Bash/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,7,Blast Off,Default,player_banners/007_blast_off_default.png,106,106,e9abf27fef9e10eb9cb85628a7a3ffb5a49a5053418a1d67454834fb5ea62ff2,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Blast Off/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,8,Block,Default,player_banners/008_block_default.png,256,256,1c95115b280d21985f3292b25ae0a43361e4113200d4784bb18889712f7ed496,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Block/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,9,Blueprint,Default,player_banners/009_blueprint_default.png,220,220,4d72b6028cde5a9341cc67bbd3682d4efa0be17c4a4953df4e3783a5fb44531f,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Blueprint/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,10,Burnout,Default,player_banners/010_burnout_default.png,220,220,49f7e684882bfbd5d7e4241c6f222d9aabffc2472e9406363e0c4883765ebfeb,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Burnout/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,11,Calculated,Default,player_banners/011_calculated_default.png,256,256,fe76e12292d05b5103a1e70200636b57e7f12c7f2b8725185d4f78d419ae45c6,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Calculated/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,12,Call Sign Rl,Default,player_banners/012_call_sign_rl_default.png,256,256,456d45e9a0dff8352bcbf11705f2e14c9dc3c4c2197a9aed31451428e29e655e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Call Sign RL/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,13,Camo,Default,player_banners/013_camo_default.png,220,220,2239ccace12d1f618bec027ac19387587b7d11a7a47d58bcddf97ad7d416e35d,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Camo/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,14,Circuit Board,Default,player_banners/014_circuit_board_default.png,220,220,b345845f61aa15082d8a96d0b51fe2be4853e5a93b3993a04ca7555a6dd272b5,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Circuit Board/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,15,Circuit Pro,Default,player_banners/015_circuit_pro_default.png,256,256,4c419f136b0fac314a9bb6df814dc81ecdb4bb909ac21ff207fac1de1300b3b6,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Circuit Pro/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,16,Cold Sweater,Default,player_banners/016_cold_sweater_default.png,220,220,dce1f80fb31a1d9ba776fae7c0a0b19a13e3b0c19a6b272c2806bef3fb810c6e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Cold Sweater/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,17,Coral,Default,player_banners/017_coral_default.png,256,256,58aee9be3249d7dda0bdaa8564f82dc222fad934bd83280ead2ec026048661b2,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Coral/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,18,Crisscross,Default,player_banners/018_crisscross_default.png,256,256,002227b4f3e779ce3f7b00d51029d19e1c7fee61430572d2e41e0c4227d77591,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Crisscross/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,19,Crystal,Default,player_banners/019_crystal_default.png,256,256,66906b98b6edcf55f0994bca9bb5ed1925bfbe64d558e8e41bfb722c3ff580f7,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Crystal/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,20,Cyborg,Default,player_banners/020_cyborg_default.png,220,220,94baf7f5290e030a68e53c46bd48586851e62e41670caff40138e22fb67d0260,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Cyborg/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,21,Dc Comics,Default,player_banners/021_dc_comics_default.png,220,220,4efc066dc6c5920594edf96da736be22b3d757c617c223d65408c32b99e6c560,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/DC Comics/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,22,Dead Serious,Default,player_banners/022_dead_serious_default.png,256,256,b2fa172198d933528460f6df0ef541ea38406854bc5ce55d001f066be4869007,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Dead Serious/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,23,Dendritic,Default,player_banners/023_dendritic_default.png,256,256,2812a4b20a6df6ba13ba615ef58c72793dc9eaa88e3a3f93b782dbd231a82646,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Dendritic/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,24,Doughnut Eater,Default,player_banners/024_doughnut_eater_default.png,220,220,69539835a7c27bd0a8a8c7798c6a1cc013ad274956a8c92d7e5932fbc169c1f3,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Doughnut Eater/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,25,Feathered,Default,player_banners/025_feathered_default.png,256,256,f43262a9c05fa0f5e43b6276828ae20280fb29ff0eb2bdfbdc8fc5d88775d8ab,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Feathered/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,26,Game On,Default,player_banners/026_game_on_default.png,106,106,516789f60a53b1793dc6e018919545943b836b052a661147635a47891e827662,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Game On/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,27,Green Arrow,Default,player_banners/027_green_arrow_default.png,220,220,f0d7d4ed44535b75834d0f2b26f16071d9989e6f24246dbbfe491db5e966393e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Green Arrow/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,28,Green Lantern,Default,player_banners/028_green_lantern_default.png,220,220,76fed482781445da7744b1470c3902af9d81651309854edb5eadf10b78b2e56e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Green Lantern/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,29,Hearts,Default,player_banners/029_hearts_default.png,256,256,d656c1207949673bf12a464219391a3db93ce30d4e225e77f1b5f01b9fd30f0a,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Hearts/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
player_banners,30,Hexed,Default,player_banners/030_hexed_default.png,256,256,e3088ca98108d75607138bad60e471ed9d197aa5a8d9e3954f5c38755861d86b,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Banners/Hexed/Default.png,banners,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,5,16 Batmobile,Default,bodies/005_16_batmobile_default.png,220,220,b69f31ec3038ace618788946e3c0343814f02fec3fb56423c3fe6087e364b686,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/16 Batmobile/Default.png,bodies,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,6,70 Dodge Charger Rt,Default,bodies/006_70_dodge_charger_rt_default.png,220,220,49ec69d52bdfa21613fff4cf3cb8755409daf0eb60a492386c1bab52b85af1d4,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/70 Dodge Charger RT/Default.png,bodies,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,7,89 Batmobile,Default,bodies/007_89_batmobile_default.png,220,220,a8e4a0b88decf1e9faf17649614fe8a7a06266ecc7fbf4aab056310b075c1ac3,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/89 Batmobile/Default.png,bodies,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,8,99 Nissan Skyline Gtr R34,Default,bodies/008_99_nissan_skyline_gtr_r34_default.png,220,220,f9ebdafcc314990eca704827bba77fdd312782e21e610098caf8220f3f973872,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/99 Nissan Skyline GTR R34/Default.png,bodies,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,9,Aftershock,Default,bodies/009_aftershock_default.png,220,220,b086b39f6e07d4ef95229ac4ae1470db4930d92661e4f8607be91d50208fba4f,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Aftershock/Default.png,bodies,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,10,Animus Gp,Black,bodies/010_animus_gp_black.png,256,256,d5714456e53c378bd44b7aef5784512f24f1c2d6d4f0b41f4e2d57c768e2ec6e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/Black.png,bodies,1,Black.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,11,Animus Gp,Burnt Sienna,bodies/011_animus_gp_burnt_sienna.png,256,256,e5d3137dfb33d8d432fc95224486a0b1447dcef1262f41ad6a802027531ea943,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/BurntSienna.png,bodies,1,BurntSienna.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,12,Animus Gp,Cobalt,bodies/012_animus_gp_cobalt.png,256,256,349c06d69359be671d1f8d524aa1531c1de2ce66c5c46e7c31c38c6f43218044,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/Cobalt.png,bodies,1,Cobalt.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,13,Animus Gp,Crimson,bodies/013_animus_gp_crimson.png,256,256,f0dedcf78be00f889cef67d42c3f8ea42431003d9094dfbafc78619c6719b14e,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/Crimson.png,bodies,1,Crimson.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,14,Animus Gp,Default,bodies/014_animus_gp_default.png,256,256,30bda9ba543350d87035c4edfef366551ab5b5597e2a967e2886a2e0e714eb21,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/Default.png,bodies,1,Default.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,15,Animus Gp,Forest Green,bodies/015_animus_gp_forest_green.png,256,256,9de2616b2a4af45f86a44419e573837746e8cd02afc7ad4c0cc0b3abd0ac72d4,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/ForestGreen.png,bodies,1,ForestGreen.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,16,Animus Gp,Grey,bodies/016_animus_gp_grey.png,256,256,47ced96233fced0e6b012b2bbbd6cb007a38abae1fd01691b4daaa6adf4b2e96,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/Grey.png,bodies,1,Grey.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,17,Animus Gp,Lime,bodies/017_animus_gp_lime.png,256,256,563f808782ee50c50306f894631517b2459e0f03a548deb347cdf6abcf829c32,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/Lime.png,bodies,1,Lime.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,18,Animus Gp,Orange,bodies/018_animus_gp_orange.png,256,256,15bfbc43acbb7b6b88829fc706fa0630bdb942616daef5ab324f3afc2749d06a,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/Orange.png,bodies,1,Orange.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
bodies,19,Animus Gp,Pink,bodies/019_animus_gp_pink.png,256,256,71a6d2239b6cbac9612fd463a6cf23dd853cc56ecd5c69b7341af1f4143017a0,enzanki_repo_zip,rocket-league-item-images-enzanki-ars/Rocket League Item Images/Bodies/Animus GP/Pink.png,bodies,1,Pink.png,category_from_exact_path_segment; item_from_folder; variant_from_filename
